
Grupo,PROMEDIO1,PROMEDIO2,PROMEDIO3,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,Viveconmadre,Viveconpadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,Numgrado,Edad,Hombre,Mujer
6 ,45.000,44.100,.000,.000,1,3,1,1,0,1 ,2,0,0,1,0,0,0,0,1,0,0,6,9,0,1
2 ,37.300,.000,.000,37.300,23,0,0,0,23,1 ,2,0,0,1,0,0,0,0,1,0,1,6,10,0,1
7 ,33.455,35.818,32.545,32.636,23,24,26,26,25,1 ,2,1,0,0,0,0,1,0,0,0,0,8,15,0,1
4 ,36.400,35.100,35.800,36.200,19,22,23,23,25,2 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
1 ,29.909,29.727,35.000,32.727,30,27,12,18,22,2 ,2,0,0,1,0,1,0,0,0,0,0,7,11,1,0
6 ,47.444,.000,36.000,41.500,1,31,25,4,4,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,1,0
6 ,33.400,34.000,36.000,34.700,28,26,16,15,18,1 ,2,1,0,0,0,0,0,1,0,0,0,4,9,1,0
2 ,45.750,44.583,46.417,.000,2,2,2,2,1,1 ,2,1,0,0,0,0,0,1,0,0,0,11,15,0,1
2 ,42.200,41.800,40.400,40.900,8,7,13,12,9,3 ,2,0,1,0,0,0,1,0,0,0,0,5,10,1,0
4 ,36.600,26.636,29.273,.000,17,28,26,26,1,3 ,2,0,1,0,0,0,1,0,0,0,0,8,12,1,0
2 ,40.400,39.900,40.800,41.000,7,11,7,8,10,3 ,2,0,1,0,0,0,1,0,0,0,0,4,9,1,0
4 ,27.727,29.727,29.727,29.909,22,21,21,20,21,1 ,2,0,1,0,0,0,1,0,0,0,1,8,13,1,0
2 ,48.300,48.500,49.100,.000,2,2,2,2,1,1 ,2,0,1,0,0,0,0,0,1,0,0,4,10,0,1
6 ,41.000,43.400,44.300,43.300,11,5,5,4,6,4 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
6 ,41.000,41.900,43.000,.000,10,9,10,9,1,0 ,2,1,0,0,0,0,0,0,0,0,0,4,9,0,1
7 ,39.600,42.600,40.000,41.200,1,1,1,1,1,0 ,2,1,0,0,0,0,0,0,0,0,0,1,6,0,1
6 ,37.600,36.400,37.800,38.000,19,29,20,17,23,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,1,0
6 ,38.000,40.000,38.600,38.600,12,9,13,13,9,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,1,0
7 ,38.200,33.700,37.200,36.700,12,16,10,13,12,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
7 ,39.200,38.800,36.200,38.000,2,11,8,10,8,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,1,0
6 ,34.600,37.500,36.900,37.100,28,25,28,23,24,2 ,2,0,0,1,0,0,0,0,1,0,0,2,6,1,0
7 ,42.200,35.500,.000,.000,15,24,1,20,0,2 ,2,0,0,1,0,0,0,0,1,0,0,3,10,1,0
6 ,41.800,43.400,.000,.000,11,13,1,12,0,2 ,2,1,0,0,0,0,0,0,1,0,0,5,9,0,1
7 ,45.000,44.300,.000,.000,7,7,1,6,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,9,0,1
7 ,35.700,36.000,32.600,35.300,13,15,15,7,14,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
7 ,42.100,34.900,32.700,36.700,3,12,21,14,12,1 ,2,0,0,1,0,1,0,0,0,0,1,2,6,0,1
6 ,41.800,41.700,43.100,42.400,12,12,9,8,10,2 ,2,0,0,1,0,0,0,0,1,0,0,2,6,0,1
7 ,38.000,35.600,32.800,35.500,14,9,20,22,16,2 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
7 ,23.100,36.900,.000,.000,27,21,1,25,0,2 ,2,1,0,0,0,0,1,0,0,0,0,4,10,0,1
6 ,44.800,43.800,.000,.000,6,11,1,8,0,1 ,2,0,0,1,0,1,0,0,0,0,0,5,9,1,0
6 ,39.600,39.600,42.200,40.400,8,10,5,10,6,1 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
2 ,36.000,40.000,.000,.000,26,21,1,22,0,2 ,2,0,0,1,0,1,0,0,0,0,0,5,10,0,1
7 ,39.200,39.600,37.600,38.800,2,9,3,8,4,1 ,2,0,0,1,0,1,0,0,0,0,0,1,6,0,1
6 ,44.200,45.600,44.200,.000,2,2,4,3,1,1 ,2,0,0,1,0,1,0,0,0,0,0,4,8,1,0
7 ,39.300,34.700,35.500,36.800,8,13,14,12,11,3 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
7 ,35.600,39.200,.000,.000,21,15,1,18,0,3 ,2,1,0,0,0,0,1,0,0,0,0,4,10,0,1
7 ,38.400,37.400,36.600,37.400,5,12,7,11,10,3 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
6 ,40.000,37.400,40.000,39.800,7,13,11,6,8,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,1,0
6 ,37.400,39.000,36.800,38.200,13,11,17,12,10,0 ,1,1,0,0,0,0,1,0,0,0,0,1,5,0,1
7 ,36.800,35.200,34.600,35.800,11,17,14,15,14,2 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
7 ,34.200,36.600,34.600,35.400,14,14,14,17,16,1 ,2,1,0,0,0,0,0,1,0,0,0,1,6,1,0
7 ,39.200,39.800,35.800,38.400,2,8,10,7,6,2 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
6 ,39.200,39.700,35.200,38.300,14,14,27,19,22,1 ,2,0,0,1,0,0,1,0,0,0,0,3,8,0,1
7 ,38.300,35.600,34.400,.000,15,20,17,18,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,0,1
7 ,37.100,36.200,35.900,36.300,11,13,8,13,10,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
7 ,38.500,32.600,.000,.000,18,26,1,27,0,2 ,2,1,0,0,0,0,0,1,0,0,0,5,9,0,1
6 ,32.800,38.000,40.000,37.800,20,12,11,10,11,2 ,2,1,0,0,0,0,0,1,0,0,0,1,5,0,1
7 ,45.400,46.900,.000,.000,4,3,1,3,0,3 ,2,0,0,1,0,1,0,0,0,0,0,5,9,1,0
7 ,48.300,48.100,.000,.000,1,1,1,1,0,2 ,2,0,0,1,0,1,0,0,0,0,0,5,10,1,0
7 ,37.700,33.000,36.800,35.700,16,17,11,20,15,2 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
7 ,34.700,35.700,37.300,36.000,16,17,6,10,12,2 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
7 ,41.500,46.100,47.700,.000,6,1,1,1,1,2 ,2,0,0,1,0,1,0,0,0,0,0,4,9,1,0
7 ,38.400,40.600,36.200,38.200,5,6,8,11,7,2 ,2,0,0,1,0,1,0,0,0,0,0,1,6,1,0
1 ,46.500,47.800,.000,.000,9,6,1,8,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,9,1,0
1 ,43.091,41.455,44.545,43.091,10,15,7,15,11,1 ,2,1,0,0,0,0,1,0,0,0,0,3,7,1,0
1 ,43.800,43.600,39.000,42.000,11,12,12,12,13,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,1,0
3 ,40.727,39.818,41.000,40.545,17,18,18,15,18,2 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
2 ,40.000,40.000,40.000,41.000,6,8,6,3,9,2 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
2 ,47.100,46.600,.000,.000,6,9,1,7,0,2 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
2 ,49.100,46.700,45.100,46.200,5,12,11,13,12,2 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
2 ,42.364,40.000,42.818,41.182,20,19,17,24,18,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,1,0
3 ,48.222,45.111,46.900,45.800,8,9,6,10,8,1 ,2,0,0,1,0,0,0,0,1,0,0,2,6,1,0
2 ,47.100,44.400,42.300,43.200,11,15,14,24,14,1 ,2,1,0,0,0,0,0,0,1,0,0,2,7,0,1
2 ,41.400,42.700,28.400,.000,17,23,26,26,1,1 ,2,1,0,0,0,0,0,0,1,0,0,4,9,0,1
1 ,48.556,48.000,47.800,47.800,3,2,2,3,2,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,0,1
1 ,44.600,46.400,44.800,45.000,8,5,8,10,7,1 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
1 ,34.600,19.200,.000,.000,27,27,1,29,0,1 ,2,1,0,0,0,0,1,0,0,0,0,6,10,1,0
2 ,46.400,43.900,39.200,43.200,13,16,21,15,14,1 ,2,0,0,1,0,0,0,0,1,0,1,2,7,1,0
1 ,44.700,46.500,.000,.000,18,14,1,17,0,1 ,2,1,0,0,0,0,1,0,0,0,0,4,10,1,0
2 ,37.000,41.000,42.000,41.400,8,7,4,3,8,0 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
1 ,43.200,38.000,36.000,38.000,12,17,15,21,20,1 ,2,1,0,0,0,0,1,0,0,0,1,1,5,1,0
1 ,43.400,44.000,43.900,.000,11,19,18,19,1,1 ,2,0,0,1,0,0,0,1,0,0,0,4,8,0,1
1 ,48.000,47.600,.000,.000,2,7,1,5,0,1 ,2,0,0,1,0,1,0,0,0,0,0,5,10,0,1
1 ,48.889,47.200,46.600,46.600,2,4,4,8,4,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
1 ,44.182,44.727,45.818,45.545,6,4,4,3,3,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
1 ,41.200,31.000,30.000,34.400,15,21,17,21,23,1 ,2,0,0,1,0,0,0,0,1,0,0,1,5,1,0
1 ,46.273,42.727,44.455,44.727,2,9,8,5,5,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,0,1
3 ,43.100,45.300,40.000,.000,14,14,23,20,1,3 ,2,0,0,1,0,1,0,0,0,0,0,3,9,1,0
2 ,48.800,46.000,48.800,48.600,2,4,2,1,1,3 ,2,0,0,1,0,1,0,0,0,0,0,1,6,1,0
6 ,34.100,37.900,.000,.000,25,20,1,22,0,2 ,2,1,0,0,0,0,0,1,0,0,0,5,9,0,1
6 ,39.400,39.000,40.400,40.000,9,11,10,10,7,2 ,2,1,0,0,0,0,0,1,0,0,0,1,5,0,1
1 ,46.364,46.727,47.182,47.000,1,1,2,2,1,0 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
1 ,40.000,43.000,40.000,40.600,16,13,11,18,15,0 ,2,1,0,0,0,0,1,0,0,0,0,1,6,0,1
3 ,42.100,37.500,.000,.000,19,26,1,26,0,1 ,2,0,0,1,0,0,0,0,1,0,0,5,9,0,1
3 ,47.556,45.222,45.700,44.700,11,8,10,12,11,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
3 ,44.300,46.600,47.200,.000,8,8,6,5,1,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
6 ,44.500,45.700,43.900,44.900,2,1,6,2,2,0 ,2,1,0,0,0,0,0,0,1,0,0,3,8,0,1
1 ,43.000,43.600,46.200,44.800,12,12,5,6,8,0 ,3,1,0,0,0,0,0,1,0,0,0,1,5,0,1
1 ,41.333,46.800,46.800,45.700,13,5,3,2,5,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
1 ,46.500,46.900,45.700,.000,4,7,12,7,1,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,1,0
2 ,48.000,47.700,.000,.000,2,4,1,2,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,0,1
1 ,31.200,18.000,.000,.000,24,24,1,24,0,2 ,2,1,0,0,0,0,0,0,1,0,0,5,10,1,0
1 ,33.556,33.200,33.600,33.100,21,22,22,21,22,2 ,2,1,0,0,0,0,0,0,1,0,0,2,7,1,0
1 ,49.400,48.400,49.600,49.200,1,2,1,2,1,1 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
3 ,44.800,47.600,44.400,.000,5,2,17,8,1,1 ,2,0,0,1,0,1,0,0,0,0,0,4,8,1,0
1 ,44.000,43.545,43.455,44.000,7,6,12,8,7,2 ,2,0,1,0,0,0,0,1,0,0,0,3,8,0,1
1 ,44.000,47.600,48.400,46.200,10,3,2,9,5,2 ,2,0,1,0,0,0,0,1,0,0,0,1,6,0,1
2 ,50.000,49.600,47.500,48.500,1,2,7,6,4,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
2 ,45.800,38.600,31.300,37.900,16,25,27,27,26,5 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
1 ,45.400,44.800,.000,.000,13,15,1,15,0,5 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
2 ,33.600,31.000,38.000,35.000,17,15,8,8,21,5 ,2,0,0,1,0,1,0,0,0,0,0,1,5,1,0
2 ,36.600,37.600,39.000,38.600,10,9,7,6,15,3 ,2,0,0,1,0,0,0,0,1,0,0,1,6,0,1
2 ,49.600,49.400,47.700,47.800,3,4,6,12,7,1 ,2,0,0,1,0,0,0,0,1,0,0,2,7,0,1
2 ,44.182,40.636,43.182,43.182,15,18,15,11,15,1 ,2,0,0,1,0,0,0,0,1,0,0,3,8,0,1
2 ,48.700,47.000,44.300,46.300,7,10,12,8,11,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,0,1
7 ,45.100,43.500,.000,44.600,2,6,24,27,2,0 ,2,0,0,0,0,0,1,0,0,0,0,3,7,0,1
3 ,39.727,38.455,34.182,37.091,7,14,22,23,16,0 ,2,1,0,0,0,0,1,0,0,0,0,7,11,1,0
2 ,37.000,32.455,34.545,34.636,11,20,16,15,14,1 ,2,0,0,1,0,0,0,0,1,0,0,7,12,1,0
5 ,34.273,32.091,34.000,34.000,18,16,15,19,16,1 ,2,0,1,0,0,0,0,0,1,0,0,10,14,1,0
4 ,39.091,40.455,39.182,40.000,7,6,6,6,6,1 ,2,1,0,0,0,0,1,0,0,0,0,7,12,0,1
2 ,37.800,37.800,37.800,37.700,15,22,20,21,20,5 ,2,0,0,1,0,0,0,0,1,0,0,4,8,0,1
1 ,47.900,49.100,.000,.000,4,2,1,3,0,1 ,2,0,0,1,0,0,0,1,0,0,0,6,11,0,1
2 ,36.200,38.100,31.400,32.700,20,21,24,27,26,1 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
2 ,35.455,31.091,33.455,33.909,15,30,18,19,17,1 ,2,1,0,0,0,0,1,0,0,0,0,8,12,1,0
2 ,35.250,34.083,34.500,35.167,18,18,19,18,18,2 ,2,0,0,1,0,1,0,0,0,0,0,10,16,1,0
2 ,36.600,35.300,.000,36.400,24,24,26,4,23,1 ,2,0,0,1,0,0,0,0,1,0,0,6,15,1,0
5 ,36.333,34.333,.000,.000,18,21,1,16,0,1 ,2,0,0,1,0,1,0,0,0,0,0,10,13,1,0
7 ,30.700,33.900,34.300,33.200,23,20,15,17,19,1 ,2,0,0,1,0,1,0,0,0,0,0,6,9,1,0
4 ,40.167,40.583,40.333,40.167,2,2,1,7,3,4 ,2,1,0,0,0,0,1,0,0,0,0,12,18,0,1
4 ,31.833,32.917,35.083,34.333,19,17,12,9,14,1 ,2,0,0,1,0,0,1,0,0,0,0,5,14,1,0
4 ,31.500,33.083,.000,.000,22,17,1,24,0,1 ,2,0,0,1,0,0,1,0,0,0,0,12,17,1,0
1 ,31.636,30.182,.000,.000,26,26,1,26,0,1 ,2,1,0,0,0,0,0,0,1,0,0,8,14,0,1
4 ,33.200,27.545,33.182,.000,26,27,19,25,1,1 ,2,1,0,0,0,0,0,0,1,0,0,8,13,0,1
7 ,47.000,49.300,49.200,49.000,5,3,3,2,2,1 ,2,0,0,1,0,1,0,0,0,0,0,2,7,1,0
7 ,38.000,37.200,32.500,36.500,8,10,16,5,8,2 ,2,1,0,0,0,0,0,0,1,0,0,3,9,0,1
7 ,34.000,34.182,29.818,33.091,14,15,20,9,13,4 ,2,1,0,0,0,0,1,0,0,0,0,8,12,0,1
4 ,37.500,34.167,34.833,35.500,10,14,18,18,15,1 ,2,0,0,1,0,1,0,0,0,0,0,11,18,0,1
7 ,38.333,35.500,35.583,36.500,6,15,12,12,12,1 ,2,0,0,1,0,1,0,0,0,0,0,9,16,0,1
4 ,20.750,21.333,.000,.000,27,25,1,26,0,1 ,2,1,0,0,0,0,1,0,0,0,0,5,15,0,1
7 ,20.750,21.333,.000,.000,27,25,1,26,0,1 ,2,1,0,0,0,0,1,0,0,0,0,9,15,0,1
7 ,39.636,41.545,31.364,.000,5,4,16,5,0,1 ,2,1,0,0,0,0,1,0,0,0,0,8,14,0,1
7 ,37.600,34.400,32.100,35.000,15,17,18,14,16,1 ,2,0,0,1,0,1,0,0,0,0,0,5,9,1,0
7 ,27.750,28.667,.000,.000,22,16,1,18,0,1 ,2,0,0,1,0,1,0,0,0,0,0,9,13,1,0
7 ,31.900,34.900,34.100,33.800,23,18,18,14,20,1 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
6 ,36.500,29.400,.000,.000,20,26,1,27,0,1 ,2,0,1,0,0,0,0,0,1,0,0,5,9,0,1
6 ,33.800,37.300,34.400,35.600,23,18,20,15,19,1 ,2,0,1,0,0,0,0,1,0,0,0,3,8,0,1
6 ,30.727,30.909,31.818,31.455,34,30,30,25,27,1 ,2,0,0,1,0,1,0,0,0,0,1,8,14,0,1
1 ,41.600,45.800,45.200,.000,22,12,17,15,1,1 ,2,1,0,0,0,0,1,0,0,0,0,5,9,0,1
2 ,38.500,29.600,34.500,34.500,24,29,25,24,25,1 ,2,1,0,0,0,0,1,0,0,0,0,2,7,1,0
2 ,43.100,45.100,44.600,.000,15,20,18,19,1,1 ,2,0,0,1,0,0,0,0,1,0,0,5,10,0,1
2 ,38.000,41.200,41.100,40.200,14,11,13,13,13,1 ,2,0,0,1,0,0,0,0,1,0,0,4,9,0,1
4 ,30.917,32.917,39.667,34.417,19,8,1,13,8,1 ,2,0,1,0,0,0,0,0,1,0,1,9,14,0,1
6 ,41.700,43.100,39.800,.000,6,4,10,5,1,1 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
6 ,44.364,41.091,.000,.000,3,5,1,4,0,1 ,2,0,0,1,0,1,0,0,0,0,0,7,11,1,0
3 ,41.800,41.700,43.200,42.200,7,6,4,3,3,1 ,2,0,0,1,0,1,0,0,0,0,0,6,10,0,1
3 ,35.500,32.833,35.250,34.833,22,27,19,23,21,0 ,2,1,0,0,0,0,1,0,0,0,0,10,15,0,1
1 ,34.750,29.083,.000,.000,24,29,1,26,0,0 ,2,1,0,0,0,0,1,0,0,0,0,12,17,0,1
6 ,32.364,38.818,.000,.000,13,9,1,12,0,1 ,4,0,0,1,0,1,0,0,0,0,0,8,14,0,1
1 ,43.100,46.300,46.400,.000,16,9,10,10,1,1 ,2,1,0,0,0,0,0,1,0,0,0,5,10,1,0
1 ,38.727,39.727,39.545,39.182,19,17,16,17,20,1 ,2,1,0,0,0,0,0,1,0,0,0,3,8,1,0
1 ,37.100,37.800,37.000,37.600,21,24,25,23,22,1 ,2,1,0,0,0,0,0,1,0,0,0,4,9,1,0
1 ,40.300,41.500,38.300,40.000,12,8,20,9,11,1 ,2,1,0,0,0,0,0,1,0,0,0,5,12,1,0
1 ,38.300,41.500,39.900,39.100,18,13,16,23,16,1 ,2,1,0,0,0,0,0,1,0,0,0,4,11,1,0
3 ,38.100,36.300,37.000,37.200,6,19,11,16,12,1 ,2,0,0,1,0,0,0,1,0,0,0,5,10,0,1
3 ,38.600,39.400,38.300,39.400,5,8,8,6,9,2 ,2,1,0,0,0,0,1,0,0,0,0,5,10,0,1
1 ,38.600,39.400,38.300,39.400,5,8,8,6,9,2 ,2,1,0,0,0,0,1,0,0,0,0,6,10,0,1
3 ,37.000,32.091,.000,.000,20,22,1,23,0,2 ,2,1,0,0,0,0,1,0,0,0,0,7,12,0,1
2 ,37.818,35.818,.000,.000,10,14,1,12,0,1 ,3,0,0,1,0,0,0,0,1,0,0,8,13,0,1
2 ,38.800,38.100,35.900,37.900,11,17,21,19,17,3 ,1,0,0,1,0,0,0,0,1,0,0,4,9,0,1
3 ,40.000,31.636,.000,.000,12,22,1,18,0,2 ,2,1,0,0,0,0,1,0,0,0,0,8,13,1,0
3 ,32.273,32.273,33.182,.000,29,27,24,28,1,2 ,2,1,0,0,0,0,1,0,0,0,0,7,12,1,0
7 ,31.500,34.600,34.000,33.600,23,23,25,26,28,1 ,2,0,0,1,0,0,0,0,1,0,1,9,10,1,0
4 ,31.500,34.600,34.000,33.600,23,23,25,26,28,1 ,2,0,0,1,0,0,0,0,1,0,1,6,10,1,0
3 ,33.500,35.583,35.583,34.583,16,12,14,15,14,2 ,2,1,0,0,0,0,1,0,0,0,0,9,14,0,1
5 ,28.167,31.333,.000,.000,29,22,1,22,0,1 ,2,0,0,1,0,0,0,0,1,0,0,10,17,0,1
7 ,36.818,36.182,34.636,35.636,10,17,16,19,15,1 ,2,0,1,0,0,1,0,0,0,0,0,7,13,0,1
2 ,34.583,36.917,31.917,34.750,23,18,23,21,26,2 ,2,0,1,0,0,1,0,0,0,0,0,10,16,1,0
3 ,27.750,22.083,.000,.000,26,26,1,30,0,2 ,2,0,1,0,0,1,0,0,0,0,0,12,18,1,0
3 ,36.900,37.100,38.300,37.000,21,20,18,24,19,1 ,2,1,0,0,0,0,1,0,0,0,0,3,9,0,1
3 ,36.900,37.100,38.300,37.000,21,20,18,24,19,1 ,2,1,0,0,0,0,1,0,0,0,0,4,9,0,1
6 ,32.100,31.900,33.300,32.100,20,25,20,17,22,1 ,2,1,0,0,0,0,1,0,0,0,0,5,10,0,1
6 ,38.900,36.100,40.700,39.200,11,22,8,11,13,1 ,2,1,0,0,0,0,1,0,0,0,0,3,8,0,1
6 ,37.545,24.818,.000,.000,14,26,1,21,0,1 ,2,1,0,0,0,0,1,0,0,0,0,7,12,0,1
7 ,46.636,46.364,44.727,.000,1,1,3,1,0,1 ,2,0,0,1,0,0,0,0,1,0,0,8,12,0,1
6 ,38.900,39.900,40.800,40.500,8,4,4,1,4,2 ,2,1,0,0,0,0,1,0,0,0,1,5,10,1,0
3 ,30.800,37.200,35.600,34.800,23,16,14,21,22,3 ,2,0,0,1,0,0,0,0,1,0,0,5,10,1,0
2 ,40.600,41.600,41.100,.000,23,19,25,22,1,3 ,2,0,0,1,0,0,0,0,1,0,0,6,11,1,0
3 ,36.100,32.900,34.400,36.000,15,19,18,8,19,3 ,2,0,0,1,0,0,0,0,1,0,0,4,8,1,0
2 ,31.300,30.400,29.300,29.600,21,21,21,23,24,1 ,2,1,0,0,0,0,1,0,0,0,1,3,8,0,1
3 ,40.000,36.273,.000,.000,14,15,1,16,0,1 ,2,0,0,1,0,0,0,0,1,0,0,7,11,1,0
3 ,40.900,40.000,43.300,42.000,4,7,4,2,5,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,0,1
3 ,44.400,43.800,41.600,42.800,2,2,9,10,5,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,0,1
3 ,42.778,37.333,49.500,40.889,21,22,3,28,21,2 ,2,1,0,0,0,0,1,0,0,0,0,2,6,1,0
1 ,36.273,37.455,36.364,36.455,24,24,27,27,28,2 ,2,1,0,0,0,0,1,0,0,0,0,3,7,1,0
1 ,38.800,30.100,29.700,.000,24,25,23,27,1,2 ,2,1,0,0,0,0,1,0,0,0,0,4,8,1,0
4 ,33.333,35.750,33.750,35.333,18,14,17,8,14,1 ,3,0,0,1,0,1,0,0,0,0,0,7,14,0,1
3 ,37.750,37.083,38.167,.000,14,15,14,17,1,1 ,3,0,0,1,0,1,0,0,0,0,0,12,17,0,1
6 ,35.182,37.455,35.091,35.364,15,10,13,21,12,1 ,2,0,0,1,0,0,0,0,1,0,0,8,13,1,0
3 ,44.300,44.700,36.900,.000,12,14,22,18,1,2 ,3,1,0,0,0,0,1,0,0,0,0,6,10,1,0
3 ,38.000,37.300,40.100,38.600,16,19,12,17,17,2 ,3,1,0,0,0,0,1,0,0,0,0,4,8,1,0
1 ,43.600,47.700,47.800,46.700,6,1,1,1,1,1 ,2,0,0,1,0,1,0,0,0,0,0,6,10,1,0
7 ,33.000,29.455,28.091,29.636,25,25,26,25,25,1 ,2,0,0,1,0,1,0,0,0,0,0,8,13,1,0
3 ,35.417,34.000,34.500,.000,17,21,19,19,1,2 ,2,1,0,0,0,0,1,0,0,0,0,10,15,0,1
3 ,40.700,42.000,45.000,.000,23,22,14,21,1,2 ,2,0,0,1,0,0,0,0,1,0,0,3,9,1,0
2 ,34.000,40.000,40.000,39.000,15,8,6,5,13,2 ,2,0,0,1,0,0,0,0,1,0,0,1,6,1,0
2 ,44.700,43.800,.000,.000,12,16,1,16,0,1 ,2,0,0,1,0,1,0,0,0,0,0,6,11,0,1
7 ,29.909,.000,.000,29.909,32,1,1,1,32,2 ,2,0,0,0,1,0,1,0,0,0,1,8,15,1,0
2 ,45.300,46.300,45.900,46.000,2,3,4,6,3,2 ,3,0,0,1,0,1,0,0,0,0,0,4,9,1,0
1 ,30.583,30.750,36.000,.000,27,24,18,26,1,3 ,2,1,0,0,0,0,1,0,0,0,0,12,18,0,1
3 ,32.917,33.583,35.333,33.917,17,20,15,13,18,2 ,2,0,1,0,0,0,0,0,1,0,0,9,13,1,0
2 ,36.455,37.909,33.909,36.000,12,11,21,21,13,2 ,2,0,1,0,0,0,0,0,1,0,0,8,12,1,0
3 ,36.455,38.273,31.364,.000,11,11,19,12,1,0 ,2,1,0,0,0,0,0,1,0,0,0,8,12,0,1
1 ,38.500,43.100,43.800,41.900,21,4,3,7,10,1 ,2,1,0,0,0,0,1,0,0,0,1,2,6,0,1
1 ,42.500,42.700,34.500,39.300,3,6,25,16,10,2 ,2,0,1,0,0,0,0,0,1,0,1,6,11,0,1
3 ,38.300,39.800,37.100,38.900,12,13,16,10,11,1 ,2,0,0,1,0,0,0,0,1,0,0,5,11,1,0
2 ,36.800,33.200,38.900,37.000,17,27,11,15,21,3 ,2,1,0,0,0,0,1,0,0,0,0,5,10,0,1
2 ,42.200,43.700,44.900,44.100,10,7,7,5,7,1 ,2,0,0,1,0,1,0,0,0,0,0,4,9,1,0
6 ,44.600,44.400,.000,.000,3,2,1,2,0,1 ,2,1,0,0,0,0,1,0,0,0,0,6,11,1,0
7 ,38.600,41.400,41.000,.000,16,12,13,16,1,1 ,2,0,0,1,0,0,0,0,1,0,0,3,7,1,0
7 ,38.200,36.400,36.400,37.000,8,18,17,20,19,1 ,2,0,0,1,0,0,0,0,1,0,0,1,5,1,0
7 ,36.600,40.000,.000,.000,18,13,1,15,0,1 ,2,1,0,0,0,0,1,0,0,0,0,4,9,0,1
7 ,39.000,37.000,37.000,37.400,5,15,15,19,17,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,1,0
7 ,37.200,36.800,37.400,37.200,12,16,14,17,18,1 ,2,1,0,0,0,0,1,0,0,0,0,1,5,0,1
7 ,47.700,39.000,48.500,44.900,6,14,3,11,10,2 ,2,0,0,1,0,0,0,0,1,0,0,2,7,1,0
7 ,39.000,41.200,41.600,41.200,5,10,9,11,10,2 ,2,0,0,1,0,0,0,0,1,0,0,1,6,1,0
7 ,39.200,41.600,40.000,39.400,4,8,10,17,12,2 ,2,0,0,1,0,1,0,0,0,0,0,1,6,0,1
6 ,50.000,49.700,48.000,.000,1,2,2,1,1,1 ,2,0,0,1,0,1,0,0,0,0,0,3,8,1,0
