ESTUDIANTE,NOMGRADO,GRUPO,PROMEDIO1,PROMEDIO2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,SEXO,ViveCon,NUMHERMANO,FechaNacimiento,ESTADCIVIL,ESTRATO,Retirado,ANO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,UnionLibre,Viudo,RetiradoCluster,numgrado,Edad,Hombre,Mujer
20100050  ,DECIMO                   ,01,36.750,36.917,36.750,37.917,37.417,8,11,12,5,6,F,Padre,1 ,2003,union libre    ,2,0,2019,0,1,0,0,0,0,0,1,0,0,11,16,0,1
20100050  ,NOVENO                   ,05,41.091,39.636,40.273,41.000,40.636,9,10,10,10,10,F,Padre,1 ,2003,union libre    ,2,0,2015,0,1,0,0,0,0,0,1,0,0,10,12,0,1
20100050  ,OCTAVO                   ,01,40.167,38.167,34.417,36.000,37.417,5,9,22,12,9,F,Padre,1 ,2003,union libre    ,2,0,2017,0,1,0,0,0,0,0,1,0,0,9,14,0,1
20100050  ,SEXTO                    ,05,39.200,36.600,40.300,41.100,39.400,12,19,10,10,11,F,Padre,1 ,2003,union libre    ,2,0,2014,0,1,0,0,0,0,0,1,0,0,7,11,0,1
20100051  ,NOVENO                   ,02,35.583,36.182,38.500,39.083,37.667,16,12,9,11,9,M,Padre,1 ,2004,union libre    ,2,0,2018,0,1,0,0,0,0,0,1,0,0,10,14,1,0
20100053  ,SEGUNDO                  ,02,36.364,42.545,37.182,37.636,38.455,23,17,23,26,24,F,Padre,1 ,2003,separado(a)(os),2,0,2011,0,1,0,0,0,0,1,0,0,0,3,8,0,1
20100056  ,PRIMERO                  ,02,44.000,41.500,43.600,45.800,44.000,16,24,14,15,17,F,Madre.Padre,2 ,2003,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,2,7,0,1
20100056  ,QUINTO                   ,02,40.200,41.500,41.800,40.400,41.200,7,5,4,10,7,F,Madre.Padre,2 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,6,11,0,1
20100057  ,CUARTO                   ,02,41.700,36.900,39.300,43.200,40.400,12,18,12,6,13,F,Madre.Padre,2 ,2003,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,5,10,0,1
20100057  ,CUARTO                   ,03,40.100,40.100,38.600,38.700,39.600,8,7,8,13,9,F,Madre.Padre,2 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,5,11,0,1
20100057  ,PRIMERO                  ,02,46.600,42.100,42.400,41.800,43.300,7,22,21,23,20,F,Madre.Padre,2 ,2003,union libre    ,2,0,2010,0,0,1,0,0,0,0,1,0,0,2,7,0,1
20100057  ,QUINTO                   ,01,40.100,40.100,38.600,38.700,39.600,8,7,8,13,9,F,Madre.Padre,2 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,6,11,0,1
20100057  ,SEPTIMO                  ,04,38.545,33.818,31.000,29.182,33.273,10,23,22,27,23,F,Madre.Padre,2 ,2003,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,8,12,0,1
20100057  ,UNDECIMO                 ,02,40.667,36.167,.000,38.833,.000,15,20,1,18,0,F,Madre.Padre,2 ,2003,union libre    ,2,0,2021,0,0,1,0,0,0,0,1,0,0,12,18,0,1
20100058  ,DECIMO                   ,04,32.667,30.417,.000,31.583,.000,22,21,1,23,0,M,Padre,3 ,2003,casado(a)(os)  ,2,0,2021,0,1,0,0,1,0,0,0,0,0,11,18,1,0
20100058  ,SEXTO                    ,03,38.364,36.727,35.909,38.455,37.455,11,22,17,9,14,M,Padre,3 ,2003,casado(a)(os)  ,2,0,2017,0,1,0,0,1,0,0,0,0,0,7,14,1,0
20100059  ,CUARTO                   ,03,38.500,34.100,37.300,37.100,36.800,13,23,16,20,17,M,Padre,1 ,2004,union libre    ,2,0,2015,0,1,0,0,0,0,0,1,0,0,5,11,1,0
20100059  ,UNDECIMO                 ,03,40.417,40.167,.000,40.583,.000,8,4,1,5,0,M,Padre,1 ,2004,union libre    ,2,0,2021,0,1,0,0,0,0,0,1,0,0,12,17,1,0
20100059  ,UNDECIMO                 ,04,40.417,40.167,.000,40.583,.000,8,4,1,5,0,M,Padre,1 ,2004,union libre    ,2,0,2021,0,1,0,0,0,0,0,1,0,0,12,17,1,0
20100060  ,SEXTO                    ,01,38.545,34.364,32.818,32.909,34.909,17,27,28,30,28,M,Madre,1 ,2004,soltero(a)(os) ,2,0,2016,1,0,0,0,0,1,0,0,0,0,7,12,1,0
20100061  ,CUARTO                   ,01,37.600,37.000,36.300,37.200,37.200,18,13,19,22,17,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,5,10,1,0
20100061  ,DECIMO                   ,04,33.250,34.750,.000,34.167,.000,21,14,1,18,0,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2021,0,0,1,0,1,0,0,0,0,0,11,18,1,0
20100061  ,NOVENO                   ,02,36.167,31.500,28.833,32.083,.000,20,24,24,23,1,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,10,17,1,0
20100061  ,NOVENO                   ,05,34.091,33.727,36.364,36.091,35.273,27,25,18,24,24,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,10,12,1,0
20100061  ,OCTAVO                   ,02,33.083,33.833,34.000,32.583,33.417,18,22,19,21,21,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,9,16,1,0
20100061  ,QUINTO                   ,04,36.800,36.700,39.500,35.600,37.200,17,18,13,21,17,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,6,11,1,0
20100062  ,PRIMERO                  ,02,46.400,42.900,44.200,44.800,44.700,9,18,11,19,13,M,Madre.Padre,1 ,2004,casado(a)(os)  ,3,0,2010,0,0,1,0,1,0,0,0,0,0,2,6,1,0
20100062  ,QUINTO                   ,02,38.700,40.300,40.900,39.100,39.900,8,10,6,14,9,M,Madre.Padre,1 ,2004,casado(a)(os)  ,3,0,2014,0,0,1,0,1,0,0,0,0,0,6,10,1,0
20100062  ,SEPTIMO                  ,03,39.545,35.636,36.455,35.273,36.909,7,16,12,19,10,M,Madre.Padre,1 ,2004,casado(a)(os)  ,3,0,2016,0,0,1,0,1,0,0,0,0,0,8,12,1,0
20100062  ,UNDECIMO                 ,01,41.833,40.000,41.917,41.250,.000,11,12,6,9,1,M,Madre.Padre,1 ,2004,casado(a)(os)  ,3,0,2020,0,0,1,0,1,0,0,0,0,0,12,16,1,0
20100064  ,PRIMERO                  ,02,45.600,43.700,40.100,38.000,42.000,11,15,28,32,24,F,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2010,0,0,1,0,1,0,0,0,0,0,2,6,0,1
20100066  ,PRIMERO                  ,02,40.900,42.400,39.900,41.700,41.300,20,21,30,24,26,M,No registra,0 ,2003,no registra    ,5,0,2010,0,0,0,0,0,0,0,0,0,0,2,7,1,0
20100067  ,CUARTO                   ,01,34.600,36.900,34.700,33.700,35.100,25,14,27,27,26,M,Madre.Padre,1 ,2004,casado(a)(os)  ,2,2018,2013,0,0,1,0,1,0,0,0,0,0,5,9,1,0
20100069  ,NOVENO                   ,01,40.417,40.083,41.750,42.455,41.083,2,5,2,1,3,M,Madre.Padre,1 ,2003,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,10,15,1,0
20100069  ,OCTAVO                   ,01,41.333,37.167,39.417,39.750,39.500,3,10,5,3,5,M,Madre.Padre,1 ,2003,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,9,14,1,0
20100069  ,SEPTIMO                  ,03,39.636,39.364,36.273,38.364,38.455,6,8,13,4,6,M,Madre.Padre,1 ,2003,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,13,1,0
20100069  ,TERCERO                  ,03,43.800,43.500,43.500,45.125,44.200,5,7,5,2,5,M,Madre.Padre,1 ,2003,union libre    ,2,0,2012,0,0,1,0,0,0,0,1,0,0,4,9,1,0
20100070  ,SEGUNDO                  ,02,42.455,46.545,47.455,47.909,46.182,11,7,2,4,5,F,Madre.Padre,1 ,2003,casado(a)(os)  ,5,2014,2011,0,0,1,0,1,0,0,0,0,0,3,8,0,1
20100071  ,SEXTO                    ,01,38.182,34.455,37.455,35.364,36.455,16,22,16,26,21,M,Madre,1 ,2004,separado(a)(os),2,0,2015,1,0,0,0,0,0,1,0,0,0,7,11,1,0
20100072  ,NOVENO                   ,03,40.000,39.667,38.000,38.333,39.083,7,6,9,8,9,M,Madre.Padre,2 ,2003,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,10,15,1,0
20100073  ,NOVENO                   ,05,41.167,41.333,41.000,40.000,41.083,2,3,2,4,2,F,Madre,2 ,2003,soltero(a)(os) ,2,0,2018,1,0,0,0,0,1,0,0,0,0,10,15,0,1
20100073  ,QUINTO                   ,02,41.900,42.100,41.500,43.300,42.400,3,4,5,5,4,F,Madre,2 ,2003,soltero(a)(os) ,2,0,2014,1,0,0,0,0,1,0,0,0,0,6,11,0,1
20100074  ,SEXTO                    ,07,34.545,33.818,33.727,33.364,33.818,20,20,21,19,19,M,Madre,1 ,2004,union libre    ,2,2020,2018,1,0,0,0,0,0,0,1,0,0,7,14,1,0
20100056  ,UNDECIMO                 ,01,42.500,41.667,41.750,42.000,.000,9,9,8,8,1,F,Madre.Padre,2 ,2003,union libre    ,2,0,2020,0,0,1,0,0,0,0,1,0,0,12,17,0,1
20100057  ,OCTAVO                   ,04,38.500,36.333,37.583,33.750,36.750,1,2,4,12,3,F,Madre.Padre,2 ,2003,union libre    ,2,0,2018,0,0,1,0,0,0,0,1,0,0,9,15,0,1
20100058  ,CUARTO                   ,03,38.600,39.100,41.100,39.700,39.900,16,14,15,15,14,M,Padre,3 ,2003,casado(a)(os)  ,2,0,2015,0,1,0,0,1,0,0,0,0,0,5,12,1,0
20100058  ,PRIMERO                  ,02,35.700,34.700,37.500,39.500,36.900,26,35,33,28,34,M,Padre,3 ,2003,casado(a)(os)  ,2,0,2010,0,1,0,0,1,0,0,0,0,0,2,7,1,0
20100058  ,SEGUNDO                  ,03,42.800,42.800,45.000,46.700,44.500,5,9,3,3,3,M,Padre,3 ,2003,casado(a)(os)  ,2,0,2014,0,1,0,0,1,0,0,0,0,0,3,11,1,0
20100059  ,OCTAVO                   ,04,35.667,34.833,37.167,37.750,36.583,5,4,5,1,4,M,Padre,1 ,2004,union libre    ,2,0,2018,0,1,0,0,0,0,0,1,0,0,9,14,1,0
20100059  ,PRIMERO                  ,02,39.200,35.900,40.700,39.000,38.800,13,19,13,16,18,M,Padre,1 ,2004,union libre    ,2,0,2011,0,1,0,0,0,0,0,1,0,0,2,7,1,0
20100059  ,SEXTO                    ,01,38.091,39.182,37.727,35.636,37.727,3,2,6,14,4,M,Padre,1 ,2004,union libre    ,2,0,2017,0,1,0,0,0,0,0,1,0,0,7,13,1,0
20100060  ,CUARTO                   ,02,36.300,38.000,36.200,39.000,37.500,25,22,22,20,23,M,Madre,1 ,2004,soltero(a)(os) ,2,0,2014,1,0,0,0,0,1,0,0,0,0,5,10,1,0
20100060  ,SEPTIMO                  ,03,35.545,34.091,34.727,36.182,35.273,18,27,23,21,19,M,Madre,1 ,2004,soltero(a)(os) ,2,0,2017,1,0,0,0,0,1,0,0,0,0,8,13,1,0
20100061  ,SEGUNDO                  ,02,43.909,44.000,41.091,44.273,43.455,8,12,19,12,13,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,3,8,1,0
20100061  ,SEXTO                    ,01,34.091,33.727,36.364,36.091,35.273,27,25,18,24,24,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2015,0,0,1,0,1,0,0,0,0,0,7,12,1,0
20100062  ,SEGUNDO                  ,02,37.545,41.727,42.182,41.182,40.818,20,21,15,21,23,M,Madre.Padre,1 ,2004,casado(a)(os)  ,3,0,2011,0,0,1,0,1,0,0,0,0,0,3,7,1,0
20100062  ,SEXTO                    ,02,37.545,39.182,36.273,41.455,38.727,15,11,10,5,8,M,Madre.Padre,1 ,2004,casado(a)(os)  ,3,0,2015,0,0,1,0,1,0,0,0,0,0,7,11,1,0
20100064  ,OCTAVO                   ,01,31.167,32.667,34.000,38.083,34.250,26,28,24,9,20,F,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,9,13,0,1
20100064  ,QUINTO                   ,02,38.300,38.900,36.300,37.700,37.800,9,13,20,17,15,F,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2014,0,0,1,0,1,0,0,0,0,0,6,10,0,1
20100065  ,SEGUNDO                  ,02,46.000,47.000,46.818,48.182,47.182,2,4,3,2,2,M,Madre.Padre,1 ,2003,casado(a)(os)  ,3,0,2011,0,0,1,0,1,0,0,0,0,0,3,8,1,0
20100065  ,SEPTIMO                  ,03,41.364,42.636,41.727,39.545,41.455,3,3,3,3,3,M,Madre.Padre,1 ,2003,casado(a)(os)  ,3,0,2016,0,0,1,0,1,0,0,0,0,0,8,13,1,0
20100065  ,SEXTO                    ,05,48.600,49.200,48.000,45.800,47.900,1,1,1,3,1,M,Madre.Padre,1 ,2003,casado(a)(os)  ,3,0,2014,0,0,1,0,1,0,0,0,0,0,7,11,1,0
20100066  ,CUARTO                   ,02,38.000,34.100,28.500,31.600,33.200,21,28,26,24,27,M,No registra,0 ,2003,no registra    ,5,0,2013,0,0,0,0,0,0,0,0,0,0,5,10,1,0
20100067  ,SEGUNDO                  ,02,31.000,39.091,37.818,41.727,37.545,28,22,22,20,26,M,Madre.Padre,1 ,2004,casado(a)(os)  ,2,2018,2011,0,0,1,0,1,0,0,0,0,0,3,7,1,0
20100069  ,SEXTO                    ,05,44.700,43.800,44.500,45.100,44.500,4,5,5,4,4,M,Madre.Padre,1 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,7,11,1,0
20100071  ,SEGUNDO                  ,02,33.909,46.364,44.818,44.273,42.455,27,8,8,12,18,M,Madre,1 ,2004,separado(a)(os),2,0,2011,1,0,0,0,0,0,1,0,0,0,3,7,1,0
20100071  ,SEXTO                    ,04,38.182,34.455,37.455,35.364,36.455,16,22,16,26,21,M,Madre,1 ,2004,separado(a)(os),2,0,2015,1,0,0,0,0,0,1,0,0,0,7,11,1,0
20100071  ,SEXTO                    ,05,39.700,39.600,40.000,38.900,39.700,10,11,12,12,9,M,Madre,1 ,2004,separado(a)(os),2,0,2014,1,0,0,0,0,0,1,0,0,0,7,10,1,0
20100072  ,CUARTO                   ,02,45.500,43.100,42.000,43.300,43.600,3,3,7,5,5,M,Madre.Padre,2 ,2003,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,5,10,1,0
20100072  ,QUINTO                   ,01,42.300,43.900,44.500,44.600,44.000,3,2,3,1,3,M,Madre.Padre,2 ,2003,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,6,11,1,0
20100072  ,UNDECIMO                 ,03,43.000,42.917,43.917,43.167,.000,2,5,3,4,1,M,Madre.Padre,2 ,2003,union libre    ,2,0,2020,0,0,1,0,0,0,0,1,0,0,12,17,1,0
20100073  ,TERCERO                  ,02,41.300,40.800,39.500,38.889,40.500,11,9,12,13,11,F,Madre,2 ,2003,soltero(a)(os) ,2,0,2012,1,0,0,0,0,1,0,0,0,0,4,9,0,1
20100073  ,UNDECIMO                 ,02,45.250,44.833,43.833,44.583,.000,3,4,7,4,1,F,Madre,2 ,2003,soltero(a)(os) ,2,0,2020,1,0,0,0,0,1,0,0,0,0,12,17,0,1
20100074  ,,,.000,.000,.000,.000,.000,0,0,0,0,0,M,Madre,1 ,2004,union libre    ,2,2020,2020,1,0,0,0,0,0,0,1,0,1,,16,1,0
20100074  ,CUARTO                   ,07,34.100,32.400,29.800,32.800,32.300,16,19,22,21,19,M,Madre,1 ,2004,union libre    ,2,2020,2014,1,0,0,0,0,0,0,1,0,0,5,10,1,0
20100074  ,CUARTO                   ,07,35.100,35.100,36.200,33.200,35.000,14,8,14,19,15,M,Madre,1 ,2004,union libre    ,2,2020,2015,1,0,0,0,0,0,0,1,0,0,5,11,1,0
20100074  ,PRIMERO                  ,07,41.300,39.667,44.300,43.100,42.300,5,6,2,3,2,M,Madre,1 ,2004,union libre    ,2,2020,2011,1,0,0,0,0,0,0,1,0,0,2,7,1,0
20100074  ,SEGUNDO                  ,07,37.400,38.700,38.900,40.300,38.900,15,10,8,5,9,M,Madre,1 ,2004,union libre    ,2,2020,2012,1,0,0,0,0,0,0,1,0,0,3,8,1,0
20100074  ,TERCERO                  ,07,31.300,36.900,35.600,34.800,34.900,23,11,17,17,19,M,Madre,1 ,2004,union libre    ,2,2020,2013,1,0,0,0,0,0,0,1,0,0,4,9,1,0
20100075  ,PRIMERO                  ,02,44.700,42.900,40.400,43.900,43.000,13,18,27,21,21,F,Padre,2 ,2003,union libre    ,3,0,2010,0,1,0,0,0,0,0,1,0,0,2,7,0,1
20100077  ,OCTAVO                   ,02,36.750,40.917,36.500,37.167,38.000,9,3,10,7,6,M,Madre.Padre,1 ,2003,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,9,14,1,0
20100077  ,SEGUNDO                  ,02,39.909,44.818,41.727,43.091,42.545,17,10,16,17,17,M,Madre.Padre,1 ,2003,union libre    ,2,0,2011,0,0,1,0,0,0,0,1,0,0,3,8,1,0
20100077  ,SEPTIMO                  ,03,35.636,40.273,38.182,37.364,38.000,13,6,6,6,7,M,Madre.Padre,1 ,2003,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,13,1,0
20100078  ,PRIMERO                  ,02,46.400,45.300,44.100,45.800,45.600,9,8,12,15,9,M,No registra,0 ,2003,no registra    ,2,0,2010,0,0,0,0,0,0,0,0,0,0,2,7,1,0
20100080  ,CUARTO                   ,01,37.700,39.200,38.300,37.444,38.400,14,13,13,15,16,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,5,10,1,0
20100080  ,UNDECIMO                 ,02,38.250,40.750,39.667,39.583,.000,20,13,17,16,1,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2020,0,0,1,0,1,0,0,0,0,0,12,18,1,0
20100081  ,CUARTO                   ,03,36.500,40.000,39.700,39.100,38.900,18,12,9,11,13,M,Madre,2 ,2002,union libre    ,2,0,2013,1,0,0,0,0,0,0,1,0,0,5,11,1,0
20100081  ,TERCERO                  ,03,39.700,37.200,41.500,42.400,40.300,10,17,8,5,10,M,Madre,2 ,2002,union libre    ,2,0,2011,1,0,0,0,0,0,0,1,0,0,4,9,1,0
20100082  ,DECIMO                   ,02,35.083,35.500,36.083,36.167,35.750,25,12,19,12,16,M,Madre.Padre,3 ,2001,casado(a)(os)  ,3,0,2018,0,0,1,0,1,0,0,0,0,0,11,17,1,0
20100082  ,UNDECIMO                 ,02,36.583,36.333,33.667,35.083,35.667,9,12,24,22,19,M,Madre.Padre,3 ,2001,casado(a)(os)  ,3,0,2019,0,0,1,0,1,0,0,0,0,0,12,18,1,0
20100087  ,OCTAVO                   ,01,34.000,36.667,34.750,35.500,35.417,32,22,27,22,26,F,Madre.Padre,1 ,2002,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,9,14,0,1
20100087  ,TERCERO                  ,01,44.100,43.900,45.600,47.800,45.500,4,5,4,3,3,F,Madre.Padre,1 ,2002,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,4,9,0,1
20100088  ,SEPTIMO                  ,03,32.091,32.818,35.455,34.091,33.636,27,24,16,22,19,M,Madre.Padre,0 ,2002,union libre    ,2,0,2016,0,0,1,0,0,0,0,1,0,0,8,14,1,0
20100090  ,QUINTO                   ,01,40.900,41.300,39.900,41.000,41.000,5,8,8,6,5,M,Madre.Padre,1 ,2002,casado(a)(os)  ,2,0,2013,0,0,1,0,1,0,0,0,0,0,6,11,1,0
20100092  ,UNDECIMO                 ,04,36.000,34.583,36.083,39.083,36.667,8,16,10,9,10,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,12,17,1,0
20100093  ,DECIMO                   ,03,32.167,31.000,31.417,33.750,32.083,27,22,25,21,23,M,Padre,1 ,2002,casado(a)(os)  ,2,0,2019,0,1,0,0,1,0,0,0,0,0,11,17,1,0
20100093  ,QUINTO                   ,04,38.455,36.273,39.818,39.909,38.636,10,14,8,5,7,M,Padre,1 ,2002,casado(a)(os)  ,2,0,2015,0,1,0,0,1,0,0,0,0,0,6,13,1,0
20100094  ,SEXTO                    ,03,36.636,32.182,37.455,40.364,36.818,21,24,15,11,18,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,7,13,1,0
20100094  ,TERCERO                  ,03,34.100,37.200,36.000,37.400,36.200,21,17,17,17,20,M,Madre.Padre,2 ,2003,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,4,8,1,0
20100095  ,QUINTO                   ,01,37.200,41.400,38.400,38.600,39.200,14,7,13,14,12,M,Madre.Padre,0 ,2002,casado(a)(os)  ,2,2016,2013,0,0,1,0,1,0,0,0,0,0,6,11,1,0
20100095  ,SEXTO                    ,01,34.818,36.091,36.455,33.727,35.455,18,10,16,20,16,M,Madre.Padre,0 ,2002,casado(a)(os)  ,2,2016,2014,0,0,1,0,1,0,0,0,0,0,7,12,1,0
20100096  ,DECIMO                   ,03,35.917,36.250,11.000,.000,36.250,12,9,32,30,10,F,Madre,1 ,2002,soltero(a)(os) ,2,2018,2018,1,0,0,0,0,1,0,0,0,1,11,16,0,1
20100096  ,QUINTO                   ,03,45.400,45.600,45.000,42.900,44.900,1,2,3,5,2,F,Madre,1 ,2002,soltero(a)(os) ,2,2018,2013,1,0,0,0,0,1,0,0,0,0,6,11,0,1
20100098  ,NOVENO                   ,05,38.000,39.750,38.167,37.583,38.583,9,8,7,12,8,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,10,13,1,0
20100098  ,TERCERO                  ,03,42.000,39.200,41.000,40.100,40.800,6,11,10,10,9,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2011,0,0,1,0,1,0,0,0,0,0,4,7,1,0
20100098  ,UNDECIMO                 ,01,40.083,42.417,42.250,41.700,41.583,4,4,3,3,4,M,Madre.Padre,2 ,2004,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,12,15,1,0
20100075  ,OCTAVO                   ,01,34.000,34.083,34.167,35.083,34.417,21,21,23,14,18,F,Padre,2 ,2003,union libre    ,3,0,2017,0,1,0,0,0,0,0,1,0,0,9,14,0,1
20100075  ,QUINTO                   ,02,37.900,36.700,35.400,37.000,36.700,10,19,22,19,17,F,Padre,2 ,2003,union libre    ,3,0,2014,0,1,0,0,0,0,0,1,0,0,6,11,0,1
20100076  ,NOVENO                   ,05,34.500,34.583,30.917,28.833,32.250,18,19,24,23,23,M,Madre,6 ,2002,separado(a)(os),2,2020,2019,1,0,0,0,0,0,1,0,0,0,10,17,1,0
20100076  ,OCTAVO                   ,04,28.000,30.750,36.833,36.500,33.250,25,13,6,3,13,M,Madre,6 ,2002,separado(a)(os),2,2020,2018,1,0,0,0,0,0,1,0,0,0,9,16,1,0
20100076  ,SEGUNDO                  ,02,35.091,42.182,41.455,45.273,41.091,25,19,18,9,22,M,Madre,6 ,2002,separado(a)(os),2,2020,2011,1,0,0,0,0,0,1,0,0,0,3,9,1,0
20100076  ,SEGUNDO                  ,03,39.167,37.417,37.000,37.250,37.833,4,11,10,12,8,M,Madre,6 ,2002,separado(a)(os),2,2020,2016,1,0,0,0,0,0,1,0,0,0,3,14,1,0
20100076  ,SEXTO                    ,03,36.000,34.636,36.273,38.818,36.545,15,23,18,11,17,M,Madre,6 ,2002,separado(a)(os),2,2020,2015,1,0,0,0,0,0,1,0,0,0,7,13,1,0
20100076  ,TERCERO                  ,02,38.400,34.900,36.200,36.222,36.400,16,21,23,23,22,M,Madre,6 ,2002,separado(a)(os),2,2020,2012,1,0,0,0,0,0,1,0,0,0,4,10,1,0
20100077  ,DECIMO                   ,02,32.833,35.833,35.333,37.333,35.500,27,12,16,11,15,M,Madre.Padre,1 ,2003,union libre    ,2,0,2019,0,0,1,0,0,0,0,1,0,0,11,16,1,0
20100079  ,SEXTO                    ,02,39.455,36.273,33.727,36.273,36.455,10,16,17,16,16,F,Madre,1 ,2004,separado(a)(os),2,0,2015,1,0,0,0,0,0,1,0,0,0,7,11,0,1
20100079  ,TERCERO                  ,03,45.700,44.100,44.900,42.250,44.700,1,4,3,8,4,F,Madre,1 ,2004,separado(a)(os),2,0,2012,1,0,0,0,0,0,1,0,0,0,4,8,0,1
20100079  ,UNDECIMO                 ,02,41.917,41.583,43.583,42.250,.000,11,11,9,11,1,F,Madre,1 ,2004,separado(a)(os),2,0,2020,1,0,0,0,0,0,1,0,0,0,12,16,0,1
20100084  ,SEXTO                    ,03,40.636,38.636,39.727,35.091,38.545,7,6,9,24,9,M,Madre.Padre,1 ,2002,union libre    ,2,0,2014,0,0,1,0,0,0,0,1,0,0,7,12,1,0
20100088  ,DECIMO                   ,02,30.833,30.333,31.083,30.750,.000,26,26,24,27,1,M,Madre.Padre,0 ,2002,union libre    ,2,0,2020,0,0,1,0,0,0,0,1,0,0,11,18,1,0
20100088  ,DECIMO                   ,03,29.750,30.500,.000,30.333,.000,19,15,1,17,0,M,Madre.Padre,0 ,2002,union libre    ,2,0,2021,0,0,1,0,0,0,0,1,0,0,11,19,1,0
20100088  ,OCTAVO                   ,01,30.250,32.083,34.000,33.333,32.500,28,30,24,23,25,M,Madre.Padre,0 ,2002,union libre    ,2,0,2017,0,0,1,0,0,0,0,1,0,0,9,15,1,0
20100088  ,QUINTO                   ,02,33.600,34.600,34.600,38.800,35.400,24,25,24,15,23,M,Madre.Padre,0 ,2002,union libre    ,2,0,2013,0,0,1,0,0,0,0,1,0,0,6,11,1,0
20100088  ,SEPTIMO                  ,02,35.636,33.727,32.364,35.909,34.727,21,22,29,23,20,M,Madre.Padre,0 ,2002,union libre    ,2,0,2015,0,0,1,0,0,0,0,1,0,0,8,13,1,0
20100090  ,OCTAVO                   ,01,36.083,37.167,38.167,37.417,37.250,22,19,13,14,17,M,Madre.Padre,1 ,2002,casado(a)(os)  ,2,0,2016,0,0,1,0,1,0,0,0,0,0,9,14,1,0
20100090  ,SEPTIMO                  ,04,41.250,39.750,38.750,40.500,40.000,5,8,5,5,5,M,Madre.Padre,1 ,2002,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,8,15,1,0
20100090  ,UNDECIMO                 ,01,39.833,36.917,35.000,37.333,37.417,5,12,13,14,10,M,Madre.Padre,1 ,2002,casado(a)(os)  ,2,0,2019,0,0,1,0,1,0,0,0,0,0,12,17,1,0
20100092  ,CUARTO                   ,02,43.800,40.300,43.600,43.900,43.100,3,6,3,3,3,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2012,0,0,1,0,1,0,0,0,0,0,5,10,1,0
20100092  ,NOVENO                   ,03,39.167,41.250,38.167,40.167,39.917,4,2,3,5,3,M,Madre.Padre,2 ,2002,casado(a)(os)  ,2,0,2017,0,0,1,0,1,0,0,0,0,0,10,15,1,0
